"","Down","FP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"80",2,80,4.35387705209439,4.25007684738337,4.14627664267235,4.04247643796133,3.93867623325031,3.83487602853929,3.73107582382827,3.62727561911725,3.52347541440623,3.41967520969521,3.31587500498419,3.21207480027317,3.10827459556215,3.00447439085112,2.9006741861401,2.79687398142908,2.69307377671806,2.58927357200704,2.48547336729602,2.381673162585
"81",2,81,4.41289321021164,4.30909300550062,4.2052928007896,4.10149259607858,3.99769239136756,3.89389218665654,3.79009198194552,3.6862917772345,3.58249157252348,3.47869136781246,3.37489116310143,3.27109095839041,3.16729075367939,3.06349054896837,2.95969034425735,2.85589013954633,2.75208993483531,2.64828973012429,2.54448952541327,NA
"82",2,82,4.47190936832889,4.36810916361787,4.26430895890685,4.16050875419583,4.05670854948481,3.95290834477379,3.84910814006277,3.74530793535174,3.64150773064072,3.5377075259297,3.43390732121868,3.33010711650766,3.22630691179664,3.12250670708562,3.0187065023746,2.91490629766358,2.81110609295256,2.70730588824154,NA,NA
"83",2,83,4.53092552644614,4.42712532173512,4.3233251170241,4.21952491231307,4.11572470760205,4.01192450289103,3.90812429818001,3.80432409346899,3.70052388875797,3.59672368404695,3.49292347933593,3.38912327462491,3.28532306991389,3.18152286520287,3.07772266049185,2.97392245578083,2.87012225106981,NA,NA,NA
"84",2,84,4.58994168456339,4.48614147985236,4.38234127514134,4.27854107043032,4.1747408657193,4.07094066100828,3.96714045629726,3.86334025158624,3.75954004687522,3.6557398421642,3.55193963745318,3.44813943274216,3.34433922803114,3.24053902332012,3.1367388186091,3.03293861389808,NA,NA,NA,NA
"85",2,85,4.64895784268063,4.54515763796961,4.44135743325859,4.33755722854757,4.23375702383655,4.12995681912553,4.02615661441451,3.92235640970349,3.81855620499247,3.71475600028145,3.61095579557043,3.50715559085941,3.40335538614839,3.29955518143737,3.19575497672635,NA,NA,NA,NA,NA
"86",2,86,4.70797400079788,4.60417379608686,4.50037359137584,4.39657338666482,4.2927731819538,4.18897297724278,4.08517277253176,3.98137256782074,3.87757236310972,3.7737721583987,3.66997195368768,3.56617174897666,3.46237154426564,3.35857133955461,NA,NA,NA,NA,NA,NA
"87",2,87,4.76699015891513,4.66318995420411,4.55938974949309,4.45558954478207,4.35178934007105,4.24798913536003,4.14418893064901,4.04038872593799,3.93658852122697,3.83278831651595,3.72898811180492,3.6251879070939,3.52138770238288,NA,NA,NA,NA,NA,NA,NA
"88",2,88,4.82600631703238,4.72220611232136,4.61840590761034,4.51460570289932,4.4108054981883,4.30700529347728,4.20320508876626,4.09940488405523,3.99560467934421,3.89180447463319,3.78800426992217,3.68420406521115,NA,NA,NA,NA,NA,NA,NA,NA
"89",2,89,4.88502247514963,4.78122227043861,4.67742206572759,4.57362186101656,4.46982165630554,4.36602145159452,4.2622212468835,4.15842104217248,4.05462083746146,3.95082063275044,3.84702042803942,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2,90,4.94403863326687,4.84023842855585,4.73643822384483,4.63263801913381,4.52883781442279,4.42503760971177,4.32123740500075,4.21743720028973,4.11363699557871,4.00983679086769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2,91,5.00305479138412,4.8992545866731,4.79545438196208,4.69165417725106,4.58785397254004,4.48405376782902,4.380253563118,4.27645335840698,4.17265315369596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2,92,5.06207094950137,4.95827074479035,4.85447054007933,4.75067033536831,4.64687013065729,4.54306992594627,4.43926972123525,4.33546951652423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2,93,5.12108710761862,5.0172869029076,4.91348669819658,4.80968649348556,4.70588628877454,4.60208608406352,4.4982858793525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2,94,5.18010326573587,5.07630306102485,4.97250285631383,4.86870265160281,4.76490244689179,4.66110224218076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2,95,5.23911942385311,5.13531921914209,5.03151901443107,4.92771880972005,4.82391860500903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2,96,5.29813558197036,5.19433537725934,5.09053517254832,4.9867349678373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2,97,5.35715174008761,5.25335153537659,5.14955133066557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2,98,5.41616789820486,5.31236769349384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2,99,5.47518405632211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
